;SimulationStep;Cycle Step;Cycle;Origin;Destination;Total;age: [children];age: [young];age: [adults];age: [elders];occupation: [idle];occupation: [student];occupation: [worker]
1383;8;8;0;Centro;Floresta;0;0;0;0;0;0;0;0
1384;8;8;0;Centro;Independência;0;0;0;0;0;0;0;0
1385;8;8;0;Centro;Menino Deus;0;0;0;0;0;0;0;0
1386;8;8;0;Centro;Moinhos de Vento;0;0;0;0;0;0;0;0
1387;8;8;0;Centro;Praia de Belas;0;0;0;0;0;0;0;0
1388;8;8;0;Centro;Rio Branco;0;0;0;0;0;0;0;0
1389;8;8;0;Centro;Santa Cecília;0;0;0;0;0;0;0;0
1390;8;8;0;Centro;Santana;0;0;0;0;0;0;0;0
1391;8;8;0;Cidade Baixa;Azenha;0;0;0;0;0;0;0;0
1392;8;8;0;Cidade Baixa;Bom Fim;0;0;0;0;0;0;0;0
1393;8;8;0;Cidade Baixa;Centro;1;0;0;0;1;0;1;0
1394;8;8;0;Cidade Baixa;Cidade Baixa;6;1;1;2;2;2;1;3
1395;8;8;0;Cidade Baixa;Farroupilha;0;0;0;0;0;0;0;0
1396;8;8;0;Cidade Baixa;Floresta;0;0;0;0;0;0;0;0
1397;8;8;0;Cidade Baixa;Independência;0;0;0;0;0;0;0;0
1398;8;8;0;Cidade Baixa;Menino Deus;1;0;0;0;1;0;1;0
1399;8;8;0;Cidade Baixa;Moinhos de Vento;0;0;0;0;0;0;0;0
1400;8;8;0;Cidade Baixa;Praia de Belas;0;0;0;0;0;0;0;0
1401;8;8;0;Cidade Baixa;Rio Branco;0;0;0;0;0;0;0;0
1402;8;8;0;Cidade Baixa;Santa Cecília;0;0;0;0;0;0;0;0
1403;8;8;0;Cidade Baixa;Santana;0;0;0;0;0;0;0;0
1404;8;8;0;Farroupilha;Azenha;0;0;0;0;0;0;0;0
1405;8;8;0;Farroupilha;Bom Fim;1;0;1;0;0;0;1;0
1406;8;8;0;Farroupilha;Centro;1;0;0;1;0;0;1;0
1407;8;8;0;Farroupilha;Cidade Baixa;1;0;0;1;0;0;1;0
1408;8;8;0;Farroupilha;Farroupilha;0;0;0;0;0;0;0;0
1409;8;8;0;Farroupilha;Floresta;0;0;0;0;0;0;0;0
1410;8;8;0;Farroupilha;Independência;0;0;0;0;0;0;0;0
1411;8;8;0;Farroupilha;Menino Deus;0;0;0;0;0;0;0;0
1412;8;8;0;Farroupilha;Moinhos de Vento;0;0;0;0;0;0;0;0
1413;8;8;0;Farroupilha;Praia de Belas;0;0;0;0;0;0;0;0
1414;8;8;0;Farroupilha;Rio Branco;0;0;0;0;0;0;0;0
1415;8;8;0;Farroupilha;Santa Cecília;0;0;0;0;0;0;0;0
1416;8;8;0;Farroupilha;Santana;0;0;0;0;0;0;0;0
1417;8;8;0;Floresta;Azenha;0;0;0;0;0;0;0;0
1418;8;8;0;Floresta;Bom Fim;0;0;0;0;0;0;0;0
1419;8;8;0;Floresta;Centro;1;0;0;1;0;0;0;1
1420;8;8;0;Floresta;Cidade Baixa;0;0;0;0;0;0;0;0
1421;8;8;0;Floresta;Farroupilha;0;0;0;0;0;0;0;0
1422;8;8;0;Floresta;Floresta;5;0;2;3;0;3;1;1
1423;8;8;0;Floresta;Independência;0;0;0;0;0;0;0;0
1424;8;8;0;Floresta;Menino Deus;0;0;0;0;0;0;0;0
1425;8;8;0;Floresta;Moinhos de Vento;1;0;0;0;1;1;0;0
1426;8;8;0;Floresta;Praia de Belas;0;0;0;0;0;0;0;0
1427;8;8;0;Floresta;Rio Branco;0;0;0;0;0;0;0;0
1428;8;8;0;Floresta;Santa Cecília;0;0;0;0;0;0;0;0
1429;8;8;0;Floresta;Santana;0;0;0;0;0;0;0;0
1430;8;8;0;Independência;Azenha;0;0;0;0;0;0;0;0
1431;8;8;0;Independência;Bom Fim;1;0;1;0;0;1;0;0
1432;8;8;0;Independência;Centro;1;0;0;1;0;0;0;1
1433;8;8;0;Independência;Cidade Baixa;0;0;0;0;0;0;0;0
1434;8;8;0;Independência;Farroupilha;0;0;0;0;0;0;0;0
1435;8;8;0;Independência;Floresta;1;0;0;1;0;0;0;1
1436;8;8;0;Independência;Independência;3;0;1;2;0;1;0;2
1437;8;8;0;Independência;Menino Deus;0;0;0;0;0;0;0;0
1438;8;8;0;Independência;Moinhos de Vento;0;0;0;0;0;0;0;0
1439;8;8;0;Independência;Praia de Belas;0;0;0;0;0;0;0;0
1440;8;8;0;Independência;Rio Branco;0;0;0;0;0;0;0;0
1441;8;8;0;Independência;Santa Cecília;0;0;0;0;0;0;0;0
1442;8;8;0;Independência;Santana;0;0;0;0;0;0;0;0
1443;8;8;0;Menino Deus;Azenha;1;0;0;1;0;1;0;0
1444;8;8;0;Menino Deus;Bom Fim;0;0;0;0;0;0;0;0
1445;8;8;0;Menino Deus;Centro;0;0;0;0;0;0;0;0
1446;8;8;0;Menino Deus;Cidade Baixa;0;0;0;0;0;0;0;0
1447;8;8;0;Menino Deus;Farroupilha;0;0;0;0;0;0;0;0
1448;8;8;0;Menino Deus;Floresta;0;0;0;0;0;0;0;0
1449;8;8;0;Menino Deus;Independência;0;0;0;0;0;0;0;0
1450;8;8;0;Menino Deus;Menino Deus;15;1;2;8;4;3;2;10
1451;8;8;0;Menino Deus;Moinhos de Vento;0;0;0;0;0;0;0;0
1452;8;8;0;Menino Deus;Praia de Belas;0;0;0;0;0;0;0;0
1453;8;8;0;Menino Deus;Rio Branco;0;0;0;0;0;0;0;0
1454;8;8;0;Menino Deus;Santa Cecília;0;0;0;0;0;0;0;0
1455;8;8;0;Menino Deus;Santana;0;0;0;0;0;0;0;0
1456;8;8;0;Moinhos de Vento;Azenha;0;0;0;0;0;0;0;0
1457;8;8;0;Moinhos de Vento;Bom Fim;0;0;0;0;0;0;0;0
1458;8;8;0;Moinhos de Vento;Centro;0;0;0;0;0;0;0;0
1459;8;8;0;Moinhos de Vento;Cidade Baixa;0;0;0;0;0;0;0;0
1460;8;8;0;Moinhos de Vento;Farroupilha;0;0;0;0;0;0;0;0
1461;8;8;0;Moinhos de Vento;Floresta;0;0;0;0;0;0;0;0
1462;8;8;0;Moinhos de Vento;Independência;0;0;0;0;0;0;0;0
1463;8;8;0;Moinhos de Vento;Menino Deus;0;0;0;0;0;0;0;0
1464;8;8;0;Moinhos de Vento;Moinhos de Vento;5;0;1;3;1;1;1;3
1465;8;8;0;Moinhos de Vento;Praia de Belas;0;0;0;0;0;0;0;0
1466;8;8;0;Moinhos de Vento;Rio Branco;0;0;0;0;0;0;0;0
1467;8;8;0;Moinhos de Vento;Santa Cecília;0;0;0;0;0;0;0;0
1468;8;8;0;Moinhos de Vento;Santana;0;0;0;0;0;0;0;0
1469;8;8;0;Praia de Belas;Azenha;0;0;0;0;0;0;0;0
1470;8;8;0;Praia de Belas;Bom Fim;0;0;0;0;0;0;0;0
1471;8;8;0;Praia de Belas;Centro;1;0;0;1;0;1;0;0
1472;8;8;0;Praia de Belas;Cidade Baixa;1;0;0;0;1;0;0;1
1473;8;8;0;Praia de Belas;Farroupilha;0;0;0;0;0;0;0;0
1474;8;8;0;Praia de Belas;Floresta;0;0;0;0;0;0;0;0
1475;8;8;0;Praia de Belas;Independência;0;0;0;0;0;0;0;0
1476;8;8;0;Praia de Belas;Menino Deus;1;0;1;0;0;0;0;1
1477;8;8;0;Praia de Belas;Moinhos de Vento;0;0;0;0;0;0;0;0
1478;8;8;0;Praia de Belas;Praia de Belas;1;0;0;1;0;0;1;0
1479;8;8;0;Praia de Belas;Rio Branco;0;0;0;0;0;0;0;0
1480;8;8;0;Praia de Belas;Santa Cecília;0;0;0;0;0;0;0;0
1481;8;8;0;Praia de Belas;Santana;0;0;0;0;0;0;0;0
1482;8;8;0;Rio Branco;Azenha;0;0;0;0;0;0;0;0
1483;8;8;0;Rio Branco;Bom Fim;0;0;0;0;0;0;0;0
1484;8;8;0;Rio Branco;Centro;0;0;0;0;0;0;0;0
1485;8;8;0;Rio Branco;Cidade Baixa;0;0;0;0;0;0;0;0
1486;8;8;0;Rio Branco;Farroupilha;0;0;0;0;0;0;0;0
1487;8;8;0;Rio Branco;Floresta;0;0;0;0;0;0;0;0
1488;8;8;0;Rio Branco;Independência;0;0;0;0;0;0;0;0
1489;8;8;0;Rio Branco;Menino Deus;0;0;0;0;0;0;0;0
1490;8;8;0;Rio Branco;Moinhos de Vento;0;0;0;0;0;0;0;0
1491;8;8;0;Rio Branco;Praia de Belas;0;0;0;0;0;0;0;0
1492;8;8;0;Rio Branco;Rio Branco;8;1;1;4;2;1;2;5
1493;8;8;0;Rio Branco;Santa Cecília;0;0;0;0;0;0;0;0
1494;8;8;0;Rio Branco;Santana;0;0;0;0;0;0;0;0
1495;8;8;0;Santa Cecília;Azenha;0;0;0;0;0;0;0;0
1496;8;8;0;Santa Cecília;Bom Fim;0;0;0;0;0;0;0;0
1497;8;8;0;Santa Cecília;Centro;0;0;0;0;0;0;0;0
1498;8;8;0;Santa Cecília;Cidade Baixa;0;0;0;0;0;0;0;0
1499;8;8;0;Santa Cecília;Farroupilha;0;0;0;0;0;0;0;0
1500;8;8;0;Santa Cecília;Floresta;0;0;0;0;0;0;0;0
1501;8;8;0;Santa Cecília;Independência;0;0;0;0;0;0;0;0
1502;8;8;0;Santa Cecília;Menino Deus;0;0;0;0;0;0;0;0
1503;8;8;0;Santa Cecília;Moinhos de Vento;0;0;0;0;0;0;0;0
1504;8;8;0;Santa Cecília;Praia de Belas;0;0;0;0;0;0;0;0
1505;8;8;0;Santa Cecília;Rio Branco;1;0;0;1;0;0;1;0
1506;8;8;0;Santa Cecília;Santa Cecília;2;0;0;1;1;1;0;1
1507;8;8;0;Santa Cecília;Santana;2;0;0;0;2;1;1;0
1508;8;8;0;Santana;Azenha;0;0;0;0;0;0;0;0
1509;8;8;0;Santana;Bom Fim;0;0;0;0;0;0;0;0
1510;8;8;0;Santana;Centro;0;0;0;0;0;0;0;0
1511;8;8;0;Santana;Cidade Baixa;0;0;0;0;0;0;0;0
1512;8;8;0;Santana;Farroupilha;0;0;0;0;0;0;0;0
1513;8;8;0;Santana;Floresta;0;0;0;0;0;0;0;0
1514;8;8;0;Santana;Independência;0;0;0;0;0;0;0;0
1515;8;8;0;Santana;Menino Deus;0;0;0;0;0;0;0;0
1516;8;8;0;Santana;Moinhos de Vento;0;0;0;0;0;0;0;0
1517;8;8;0;Santana;Praia de Belas;0;0;0;0;0;0;0;0
1518;8;8;0;Santana;Rio Branco;0;0;0;0;0;0;0;0
1519;8;8;0;Santana;Santa Cecília;1;0;1;0;0;0;0;1
1520;8;8;0;Santana;Santana;8;1;2;5;0;0;2;6
1521;9;9;0;Azenha;Azenha;0;0;0;0;0;0;0;0
1522;9;9;0;Azenha;Bom Fim;0;0;0;0;0;0;0;0
1523;9;9;0;Azenha;Centro;0;0;0;0;0;0;0;0
1524;9;9;0;Azenha;Cidade Baixa;0;0;0;0;0;0;0;0
1525;9;9;0;Azenha;Farroupilha;0;0;0;0;0;0;0;0
1526;9;9;0;Azenha;Floresta;0;0;0;0;0;0;0;0
1527;9;9;0;Azenha;Independência;0;0;0;0;0;0;0;0
1528;9;9;0;Azenha;Menino Deus;0;0;0;0;0;0;0;0
1529;9;9;0;Azenha;Moinhos de Vento;0;0;0;0;0;0;0;0
1530;9;9;0;Azenha;Praia de Belas;0;0;0;0;0;0;0;0
1531;9;9;0;Azenha;Rio Branco;0;0;0;0;0;0;0;0
1532;9;9;0;Azenha;Santa Cecília;0;0;0;0;0;0;0;0
1533;9;9;0;Azenha;Santana;0;0;0;0;0;0;0;0
1534;9;9;0;Bom Fim;Azenha;0;0;0;0;0;0;0;0
1535;9;9;0;Bom Fim;Bom Fim;0;0;0;0;0;0;0;0
1536;9;9;0;Bom Fim;Centro;0;0;0;0;0;0;0;0
1537;9;9;0;Bom Fim;Cidade Baixa;0;0;0;0;0;0;0;0
1538;9;9;0;Bom Fim;Farroupilha;0;0;0;0;0;0;0;0
1539;9;9;0;Bom Fim;Floresta;0;0;0;0;0;0;0;0
1540;9;9;0;Bom Fim;Independência;0;0;0;0;0;0;0;0
1541;9;9;0;Bom Fim;Menino Deus;0;0;0;0;0;0;0;0
1542;9;9;0;Bom Fim;Moinhos de Vento;0;0;0;0;0;0;0;0
1543;9;9;0;Bom Fim;Praia de Belas;0;0;0;0;0;0;0;0
1544;9;9;0;Bom Fim;Rio Branco;0;0;0;0;0;0;0;0
1545;9;9;0;Bom Fim;Santa Cecília;0;0;0;0;0;0;0;0
1546;9;9;0;Bom Fim;Santana;0;0;0;0;0;0;0;0
1547;9;9;0;Centro;Azenha;0;0;0;0;0;0;0;0
1548;9;9;0;Centro;Bom Fim;0;0;0;0;0;0;0;0
1549;9;9;0;Centro;Centro;0;0;0;0;0;0;0;0
1550;9;9;0;Centro;Cidade Baixa;0;0;0;0;0;0;0;0
1551;9;9;0;Centro;Farroupilha;0;0;0;0;0;0;0;0
1552;9;9;0;Centro;Floresta;0;0;0;0;0;0;0;0
1553;9;9;0;Centro;Independência;0;0;0;0;0;0;0;0
1554;9;9;0;Centro;Menino Deus;0;0;0;0;0;0;0;0
1555;9;9;0;Centro;Moinhos de Vento;0;0;0;0;0;0;0;0
1556;9;9;0;Centro;Praia de Belas;0;0;0;0;0;0;0;0
1557;9;9;0;Centro;Rio Branco;0;0;0;0;0;0;0;0
1558;9;9;0;Centro;Santa Cecília;0;0;0;0;0;0;0;0
1559;9;9;0;Centro;Santana;0;0;0;0;0;0;0;0
1560;9;9;0;Cidade Baixa;Azenha;0;0;0;0;0;0;0;0
1561;9;9;0;Cidade Baixa;Bom Fim;0;0;0;0;0;0;0;0
1562;9;9;0;Cidade Baixa;Centro;0;0;0;0;0;0;0;0
1563;9;9;0;Cidade Baixa;Cidade Baixa;0;0;0;0;0;0;0;0
1564;9;9;0;Cidade Baixa;Farroupilha;0;0;0;0;0;0;0;0
1565;9;9;0;Cidade Baixa;Floresta;0;0;0;0;0;0;0;0
1566;9;9;0;Cidade Baixa;Independência;0;0;0;0;0;0;0;0
1567;9;9;0;Cidade Baixa;Menino Deus;0;0;0;0;0;0;0;0
1568;9;9;0;Cidade Baixa;Moinhos de Vento;0;0;0;0;0;0;0;0
1569;9;9;0;Cidade Baixa;Praia de Belas;0;0;0;0;0;0;0;0
1570;9;9;0;Cidade Baixa;Rio Branco;0;0;0;0;0;0;0;0
1571;9;9;0;Cidade Baixa;Santa Cecília;0;0;0;0;0;0;0;0
1572;9;9;0;Cidade Baixa;Santana;0;0;0;0;0;0;0;0
1573;9;9;0;Farroupilha;Azenha;0;0;0;0;0;0;0;0
1574;9;9;0;Farroupilha;Bom Fim;0;0;0;0;0;0;0;0
1575;9;9;0;Farroupilha;Centro;0;0;0;0;0;0;0;0
1576;9;9;0;Farroupilha;Cidade Baixa;0;0;0;0;0;0;0;0
1577;9;9;0;Farroupilha;Farroupilha;0;0;0;0;0;0;0;0
1578;9;9;0;Farroupilha;Floresta;0;0;0;0;0;0;0;0
1579;9;9;0;Farroupilha;Independência;0;0;0;0;0;0;0;0
1580;9;9;0;Farroupilha;Menino Deus;0;0;0;0;0;0;0;0
1581;9;9;0;Farroupilha;Moinhos de Vento;0;0;0;0;0;0;0;0
1582;9;9;0;Farroupilha;Praia de Belas;0;0;0;0;0;0;0;0
1583;9;9;0;Farroupilha;Rio Branco;0;0;0;0;0;0;0;0
1584;9;9;0;Farroupilha;Santa Cecília;0;0;0;0;0;0;0;0
1585;9;9;0;Farroupilha;Santana;0;0;0;0;0;0;0;0
1586;9;9;0;Floresta;Azenha;0;0;0;0;0;0;0;0
1587;9;9;0;Floresta;Bom Fim;0;0;0;0;0;0;0;0
1588;9;9;0;Floresta;Centro;0;0;0;0;0;0;0;0
1589;9;9;0;Floresta;Cidade Baixa;0;0;0;0;0;0;0;0
1590;9;9;0;Floresta;Farroupilha;0;0;0;0;0;0;0;0
1591;9;9;0;Floresta;Floresta;0;0;0;0;0;0;0;0
1592;9;9;0;Floresta;Independência;0;0;0;0;0;0;0;0
1593;9;9;0;Floresta;Menino Deus;0;0;0;0;0;0;0;0
1594;9;9;0;Floresta;Moinhos de Vento;0;0;0;0;0;0;0;0
1595;9;9;0;Floresta;Praia de Belas;0;0;0;0;0;0;0;0
1596;9;9;0;Floresta;Rio Branco;0;0;0;0;0;0;0;0
1597;9;9;0;Floresta;Santa Cecília;0;0;0;0;0;0;0;0
1598;9;9;0;Floresta;Santana;0;0;0;0;0;0;0;0
1599;9;9;0;Independência;Azenha;0;0;0;0;0;0;0;0
1600;9;9;0;Independência;Bom Fim;0;0;0;0;0;0;0;0
1601;9;9;0;Independência;Centro;0;0;0;0;0;0;0;0
1602;9;9;0;Independência;Cidade Baixa;0;0;0;0;0;0;0;0
1603;9;9;0;Independência;Farroupilha;0;0;0;0;0;0;0;0
1604;9;9;0;Independência;Floresta;0;0;0;0;0;0;0;0
1605;9;9;0;Independência;Independência;0;0;0;0;0;0;0;0
1606;9;9;0;Independência;Menino Deus;0;0;0;0;0;0;0;0
1607;9;9;0;Independência;Moinhos de Vento;0;0;0;0;0;0;0;0
1608;9;9;0;Independência;Praia de Belas;0;0;0;0;0;0;0;0
1609;9;9;0;Independência;Rio Branco;0;0;0;0;0;0;0;0
1610;9;9;0;Independência;Santa Cecília;0;0;0;0;0;0;0;0
1611;9;9;0;Independência;Santana;0;0;0;0;0;0;0;0
1612;9;9;0;Menino Deus;Azenha;0;0;0;0;0;0;0;0
1613;9;9;0;Menino Deus;Bom Fim;0;0;0;0;0;0;0;0
1614;9;9;0;Menino Deus;Centro;0;0;0;0;0;0;0;0
1615;9;9;0;Menino Deus;Cidade Baixa;0;0;0;0;0;0;0;0
1616;9;9;0;Menino Deus;Farroupilha;0;0;0;0;0;0;0;0
1617;9;9;0;Menino Deus;Floresta;0;0;0;0;0;0;0;0
1618;9;9;0;Menino Deus;Independência;0;0;0;0;0;0;0;0
1619;9;9;0;Menino Deus;Menino Deus;0;0;0;0;0;0;0;0
1620;9;9;0;Menino Deus;Moinhos de Vento;0;0;0;0;0;0;0;0
1621;9;9;0;Menino Deus;Praia de Belas;0;0;0;0;0;0;0;0
1622;9;9;0;Menino Deus;Rio Branco;0;0;0;0;0;0;0;0
1623;9;9;0;Menino Deus;Santa Cecília;0;0;0;0;0;0;0;0
1624;9;9;0;Menino Deus;Santana;0;0;0;0;0;0;0;0
1625;9;9;0;Moinhos de Vento;Azenha;0;0;0;0;0;0;0;0
1626;9;9;0;Moinhos de Vento;Bom Fim;0;0;0;0;0;0;0;0
1627;9;9;0;Moinhos de Vento;Centro;0;0;0;0;0;0;0;0
1628;9;9;0;Moinhos de Vento;Cidade Baixa;0;0;0;0;0;0;0;0
1629;9;9;0;Moinhos de Vento;Farroupilha;0;0;0;0;0;0;0;0
1630;9;9;0;Moinhos de Vento;Floresta;0;0;0;0;0;0;0;0
1631;9;9;0;Moinhos de Vento;Independência;0;0;0;0;0;0;0;0
1632;9;9;0;Moinhos de Vento;Menino Deus;0;0;0;0;0;0;0;0
1633;9;9;0;Moinhos de Vento;Moinhos de Vento;0;0;0;0;0;0;0;0
1634;9;9;0;Moinhos de Vento;Praia de Belas;0;0;0;0;0;0;0;0
1635;9;9;0;Moinhos de Vento;Rio Branco;0;0;0;0;0;0;0;0
1636;9;9;0;Moinhos de Vento;Santa Cecília;0;0;0;0;0;0;0;0
1637;9;9;0;Moinhos de Vento;Santana;0;0;0;0;0;0;0;0
1638;9;9;0;Praia de Belas;Azenha;0;0;0;0;0;0;0;0
1639;9;9;0;Praia de Belas;Bom Fim;0;0;0;0;0;0;0;0
1640;9;9;0;Praia de Belas;Centro;0;0;0;0;0;0;0;0
1641;9;9;0;Praia de Belas;Cidade Baixa;0;0;0;0;0;0;0;0
1642;9;9;0;Praia de Belas;Farroupilha;0;0;0;0;0;0;0;0
1643;9;9;0;Praia de Belas;Floresta;0;0;0;0;0;0;0;0
1644;9;9;0;Praia de Belas;Independência;0;0;0;0;0;0;0;0
1645;9;9;0;Praia de Belas;Menino Deus;0;0;0;0;0;0;0;0
1646;9;9;0;Praia de Belas;Moinhos de Vento;0;0;0;0;0;0;0;0
1647;9;9;0;Praia de Belas;Praia de Belas;0;0;0;0;0;0;0;0
1648;9;9;0;Praia de Belas;Rio Branco;0;0;0;0;0;0;0;0
1649;9;9;0;Praia de Belas;Santa Cecília;0;0;0;0;0;0;0;0
1650;9;9;0;Praia de Belas;Santana;0;0;0;0;0;0;0;0
1651;9;9;0;Rio Branco;Azenha;0;0;0;0;0;0;0;0
1652;9;9;0;Rio Branco;Bom Fim;0;0;0;0;0;0;0;0
1653;9;9;0;Rio Branco;Centro;0;0;0;0;0;0;0;0
1654;9;9;0;Rio Branco;Cidade Baixa;0;0;0;0;0;0;0;0
1655;9;9;0;Rio Branco;Farroupilha;0;0;0;0;0;0;0;0
1656;9;9;0;Rio Branco;Floresta;0;0;0;0;0;0;0;0
1657;9;9;0;Rio Branco;Independência;0;0;0;0;0;0;0;0
1658;9;9;0;Rio Branco;Menino Deus;0;0;0;0;0;0;0;0
1659;9;9;0;Rio Branco;Moinhos de Vento;0;0;0;0;0;0;0;0
1660;9;9;0;Rio Branco;Praia de Belas;0;0;0;0;0;0;0;0
1661;9;9;0;Rio Branco;Rio Branco;0;0;0;0;0;0;0;0
1662;9;9;0;Rio Branco;Santa Cecília;0;0;0;0;0;0;0;0
1663;9;9;0;Rio Branco;Santana;0;0;0;0;0;0;0;0
1664;9;9;0;Santa Cecília;Azenha;0;0;0;0;0;0;0;0
1665;9;9;0;Santa Cecília;Bom Fim;0;0;0;0;0;0;0;0
1666;9;9;0;Santa Cecília;Centro;0;0;0;0;0;0;0;0
1667;9;9;0;Santa Cecília;Cidade Baixa;0;0;0;0;0;0;0;0
1668;9;9;0;Santa Cecília;Farroupilha;0;0;0;0;0;0;0;0
1669;9;9;0;Santa Cecília;Floresta;0;0;0;0;0;0;0;0
1670;9;9;0;Santa Cecília;Independência;0;0;0;0;0;0;0;0
1671;9;9;0;Santa Cecília;Menino Deus;0;0;0;0;0;0;0;0
1672;9;9;0;Santa Cecília;Moinhos de Vento;0;0;0;0;0;0;0;0
1673;9;9;0;Santa Cecília;Praia de Belas;0;0;0;0;0;0;0;0
1674;9;9;0;Santa Cecília;Rio Branco;0;0;0;0;0;0;0;0
1675;9;9;0;Santa Cecília;Santa Cecília;0;0;0;0;0;0;0;0
1676;9;9;0;Santa Cecília;Santana;0;0;0;0;0;0;0;0
1677;9;9;0;Santana;Azenha;0;0;0;0;0;0;0;0
1678;9;9;0;Santana;Bom Fim;0;0;0;0;0;0;0;0
1679;9;9;0;Santana;Centro;0;0;0;0;0;0;0;0
1680;9;9;0;Santana;Cidade Baixa;0;0;0;0;0;0;0;0
1681;9;9;0;Santana;Farroupilha;0;0;0;0;0;0;0;0
1682;9;9;0;Santana;Floresta;0;0;0;0;0;0;0;0
1683;9;9;0;Santana;Independência;0;0;0;0;0;0;0;0
1684;9;9;0;Santana;Menino Deus;0;0;0;0;0;0;0;0
1685;9;9;0;Santana;Moinhos de Vento;0;0;0;0;0;0;0;0
1686;9;9;0;Santana;Praia de Belas;0;0;0;0;0;0;0;0
1687;9;9;0;Santana;Rio Branco;0;0;0;0;0;0;0;0
1688;9;9;0;Santana;Santa Cecília;0;0;0;0;0;0;0;0
1689;9;9;0;Santana;Santana;0;0;0;0;0;0;0;0
1690;10;10;0;Azenha;Azenha;6;1;0;3;2;2;0;4
1691;10;10;0;Azenha;Bom Fim;0;0;0;0;0;0;0;0
1692;10;10;0;Azenha;Centro;0;0;0;0;0;0;0;0
1693;10;10;0;Azenha;Cidade Baixa;0;0;0;0;0;0;0;0
1694;10;10;0;Azenha;Farroupilha;0;0;0;0;0;0;0;0
1695;10;10;0;Azenha;Floresta;0;0;0;0;0;0;0;0
1696;10;10;0;Azenha;Independência;0;0;0;0;0;0;0;0
1697;10;10;0;Azenha;Menino Deus;1;1;0;0;0;0;1;0
1698;10;10;0;Azenha;Moinhos de Vento;0;0;0;0;0;0;0;0
1699;10;10;0;Azenha;Praia de Belas;0;0;0;0;0;0;0;0
1700;10;10;0;Azenha;Rio Branco;0;0;0;0;0;0;0;0
1701;10;10;0;Azenha;Santa Cecília;0;0;0;0;0;0;0;0
1702;10;10;0;Azenha;Santana;1;0;1;0;0;0;0;1
1703;10;10;0;Bom Fim;Azenha;0;0;0;0;0;0;0;0
1704;10;10;0;Bom Fim;Bom Fim;4;1;0;3;0;1;0;3
1705;10;10;0;Bom Fim;Centro;1;0;0;0;1;0;0;1
1706;10;10;0;Bom Fim;Cidade Baixa;0;0;0;0;0;0;0;0
1707;10;10;0;Bom Fim;Farroupilha;0;0;0;0;0;0;0;0
1708;10;10;0;Bom Fim;Floresta;0;0;0;0;0;0;0;0
1709;10;10;0;Bom Fim;Independência;1;0;1;0;0;0;1;0
1710;10;10;0;Bom Fim;Menino Deus;0;0;0;0;0;0;0;0
1711;10;10;0;Bom Fim;Moinhos de Vento;0;0;0;0;0;0;0;0
1712;10;10;0;Bom Fim;Praia de Belas;0;0;0;0;0;0;0;0
1713;10;10;0;Bom Fim;Rio Branco;1;0;0;1;0;0;1;0
1714;10;10;0;Bom Fim;Santa Cecília;0;0;0;0;0;0;0;0
1715;10;10;0;Bom Fim;Santana;0;0;0;0;0;0;0;0
1716;10;10;0;Centro;Azenha;0;0;0;0;0;0;0;0
1717;10;10;0;Centro;Bom Fim;0;0;0;0;0;0;0;0
1718;10;10;0;Centro;Centro;18;2;4;9;3;5;5;8
1719;10;10;0;Centro;Cidade Baixa;0;0;0;0;0;0;0;0
1720;10;10;0;Centro;Farroupilha;0;0;0;0;0;0;0;0
1721;10;10;0;Centro;Floresta;0;0;0;0;0;0;0;0
1722;10;10;0;Centro;Independência;0;0;0;0;0;0;0;0
1723;10;10;0;Centro;Menino Deus;0;0;0;0;0;0;0;0
1724;10;10;0;Centro;Moinhos de Vento;0;0;0;0;0;0;0;0
1725;10;10;0;Centro;Praia de Belas;0;0;0;0;0;0;0;0
1726;10;10;0;Centro;Rio Branco;0;0;0;0;0;0;0;0
1727;10;10;0;Centro;Santa Cecília;0;0;0;0;0;0;0;0
1728;10;10;0;Centro;Santana;0;0;0;0;0;0;0;0
1729;10;10;0;Cidade Baixa;Azenha;0;0;0;0;0;0;0;0
1730;10;10;0;Cidade Baixa;Bom Fim;0;0;0;0;0;0;0;0
1731;10;10;0;Cidade Baixa;Centro;1;1;0;0;0;0;0;1
1732;10;10;0;Cidade Baixa;Cidade Baixa;6;0;0;3;3;1;0;5
1733;10;10;0;Cidade Baixa;Farroupilha;0;0;0;0;0;0;0;0
1734;10;10;0;Cidade Baixa;Floresta;0;0;0;0;0;0;0;0
1735;10;10;0;Cidade Baixa;Independência;0;0;0;0;0;0;0;0
1736;10;10;0;Cidade Baixa;Menino Deus;1;0;0;1;0;1;0;0
1737;10;10;0;Cidade Baixa;Moinhos de Vento;0;0;0;0;0;0;0;0
1738;10;10;0;Cidade Baixa;Praia de Belas;0;0;0;0;0;0;0;0
1739;10;10;0;Cidade Baixa;Rio Branco;0;0;0;0;0;0;0;0
1740;10;10;0;Cidade Baixa;Santa Cecília;0;0;0;0;0;0;0;0
1741;10;10;0;Cidade Baixa;Santana;0;0;0;0;0;0;0;0
1742;10;10;0;Farroupilha;Azenha;0;0;0;0;0;0;0;0
1743;10;10;0;Farroupilha;Bom Fim;1;0;0;1;0;0;0;1
1744;10;10;0;Farroupilha;Centro;1;0;0;1;0;0;0;1
1745;10;10;0;Farroupilha;Cidade Baixa;1;0;0;1;0;0;1;0
1746;10;10;0;Farroupilha;Farroupilha;0;0;0;0;0;0;0;0
1747;10;10;0;Farroupilha;Floresta;0;0;0;0;0;0;0;0
